,Unnamed: 0,Villageid,Primary_key,LPCD_Weighted,LPCD_Min,LPCD_Max,State name,District name,Block name,Gram panchayat,Village name,Sample source,Sample Id,Lab name,Lab name agg,Scheme Type,Sample collection,Sample tested,Free residual Chlorine (mg/l),Total Alkalinity (as Calcium Carbonate) (mg/l),Turbidity (NTU),TDS (mg/l),Fluoride (as F) (mg/l),Colour (Hazen units),Total Hardness (As CaCO3) (mg/l),Sulphate (as SO4) (mg/l),Total coliform (CFU/ 100 ml),Iron (As Fe) (mg/l),E. coli (CFU/100 ml),Odour (NA),Chloride (as Cl) (mg/l),Nitrate (as NO3) (mg/l),pH (NA),Arsenic (mg/l),S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
36,36,157902.0,HEGGADADEVANKOTE_CHAKKODANAHALLI_METIKUPPE,30.03,0.0,56.45,Karnataka,Mysuru,Heggadadevankote,Chakkodanahalli,Metikuppe,Public tap water location : -----,U699784S13638559,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,14/07/2023,15/07/2023,,344.01714285714286,0.6857142857142857,773.8571428571429,0.7757142857142857,1.0,428.5007142857143,30.756428571428568,,0.3028571428571429,,0.0,65.41428571428573,34.60214285714286,7.442857142857143,,37,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chakkodanahalli,63022,Metikuppe,Metikuppe,618865.0,618865,Metikuppe,2068,168,1050,850,688,420,0,
37,37,157899.0,HEGGADADEVANKOTE_CHAKKODANAHALLI_METIKUPPE FOREST,43.06,43.06,43.06,Karnataka,Mysuru,Heggadadevankote,Chakkodanahalli,Metikuppe Forest,Public tap water location : -----,U699784S13620318,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,14/07/2023,15/07/2023,,356.79200000000003,0.5599999999999999,808.4,0.786,1.0,457.892,31.43,,0.306,,0.0,68.602,30.898000000000003,7.540000000000001,,38,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chakkodanahalli,63022,Metikuppe Forest,Metikuppe Forest,618868.0,618868,Metikuppe Forest,581,10,570,1,167,150,0,
38,38,157912.0,HEGGADADEVANKOTE_CHAKKODANAHALLI_SIDDAPURA,57.32,52.22,65.58,Karnataka,Mysuru,Heggadadevankote,Chakkodanahalli,Siddapura,Public tap water location : -----,U699784S13640542,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,15/07/2023,17/07/2023,,349.31333333333333,0.7666666666666666,792.3333333333334,0.8233333333333334,1.0,447.7383333333333,32.61,,0.3166666666666666,,0.0,66.27833333333334,24.72,7.6,,39,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chakkodanahalli,63022,Siddapura,Siddapura,619011.0,618850,Siddapura,498,288,20,190,136,112,0,
39,39,157904.0,HEGGADADEVANKOTE_CHAKKODANAHALLI_SONAHALLI,37.41,37.38,37.45,Karnataka,Mysuru,Heggadadevankote,Chakkodanahalli,Sonahalli,Public tap water location : -----,U699784S13640465,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,15/07/2023,17/07/2023,,384.47333333333336,0.8666666666666667,964.6666666666666,0.755,1.0,501.1183333333333,35.715,,0.3366666666666666,,0.0,78.745,31.41,7.483333333333333,,40,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chakkodanahalli,63022,Sonahalli,Sonahalli,618873.0,618873,Sonahalli,728,250,298,180,208,158,0,
40,40,157840.0,HEGGADADEVANKOTE_CHIKKEREYURU_CHAMANAHALLI,39.98,39.98,39.98,Karnataka,Mysuru,Heggadadevankote,Chikkereyuru,Chamanahalli,"Others, location : Chamanahalli kere",U699784S12104612,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,20/05/2023,22/05/2023,,292.91,1.95,607.0,0.295,3.0,314.68,36.555,0.0,0.3249999999999999,,0.0,44.48,24.130000000000003,7.45,,41,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chikkereyuru,63013,Chamanahalli,Chamanahalli,618936.0,618965,Chamahalli,233,0,233,0,59,59,0,
41,41,157839.0,HEGGADADEVANKOTE_CHIKKEREYURU_CHIKKEREYURU,52.13,32.93,57.6,Karnataka,Mysuru,Heggadadevankote,Chikkereyuru,Chikkereyuru,"Others, location : Doddakereyuru tavarekere",U699784S12104595,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,20/05/2023,22/05/2023,,329.89,0.725,885.5,0.7875000000000001,1.25,481.155,50.94499999999999,0.0,0.345,,0.0,124.2925,26.005,7.325,,42,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chikkereyuru,63013,Chikkereyuru,Chikkereyur,618937.0,618937,Chikkereyur,3658,1320,320,2018,756,756,0,
42,42,157842.0,HEGGADADEVANKOTE_CHIKKEREYURU_KODICHAMANAHALLI,56.64,56.64,56.64,Karnataka,Mysuru,Heggadadevankote,Chikkereyuru,Kodichamanahalli,Public tap water location : -----,U699784S18437398,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,16/02/2024,17/02/2024,,408.7866666666667,0.4333333333333333,955.3333333333334,0.8666666666666667,1.0,516.2766666666668,52.59333333333333,0.0,0.2966666666666666,,0.0,90.21333333333332,42.71333333333333,7.333333333333333,,43,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chikkereyuru,63013,Kodichamanahalli,Kodichamanahalli,618940.0,618940,Kodichamanahalli,177,8,0,169,44,44,0,
43,43,157837.0,HEGGADADEVANKOTE_CHIKKEREYURU_KUNIGALU,56.25,56.25,56.25,Karnataka,Mysuru,Heggadadevankote,Chikkereyuru,Kunigalu,Public tap water location : -----,U699784S18437361,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],,16/02/2024,17/02/2024,,490.1066666666666,0.5,1140.6666666666667,1.0066666666666666,1.0,596.4699999999999,68.00666666666666,0.0,0.36,,0.0,136.36333333333332,43.42666666666667,7.3,,44,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chikkereyuru,63013,Kunigalu,Kunigalu,618939.0,618939,Kunigalu,332,83,156,93,108,108,0,
44,44,157841.0,HEGGADADEVANKOTE_CHIKKEREYURU_M. KANNENAHALLI,55.68,55.68,55.68,Karnataka,Mysuru,Heggadadevankote,Chikkereyuru,M. Kannenahalli,Public tap water location : -----,U699784S18437369,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,16/02/2024,17/02/2024,,472.48,0.6,1044.0,0.9266666666666667,1.0,553.1633333333333,47.22,0.0,0.33,,0.0,97.16,41.11666666666667,7.366666666666667,,45,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chikkereyuru,63013,M. Kannenahalli,M.Kannenahalli,618935.0,618935,M.Kannenahalli,845,388,267,190,170,170,0,
45,45,157843.0,HEGGADADEVANKOTE_CHIKKEREYURU_MALLAHALLI,43.77,43.77,43.77,Karnataka,Mysuru,Heggadadevankote,Chikkereyuru,Mallahalli,Public tap water location : -----,U699784S18437380,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,16/02/2024,17/02/2024,,438.48,0.0,986.0,0.41,1.0,502.21,63.41,0.0,0.3,,,125.07,43.4,7.4,,46,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Chikkereyuru,63013,Mallahalli,Mallahalli,618941.0,618923,M. Mallahalli,265,125,0,140,50,50,0,
46,46,158080.0,HEGGADADEVANKOTE_D.B.KUPPE_ANEMAALA,33.18,28.98,36.95,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Anemaala,School name : LPS ANEMALA HADI,U699784S15604199,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,03/10/2023,04/10/2023,,312.62,0.5333333333333333,632.0,0.7733333333333334,1.0,353.3966666666667,29.1,,0.3166666666666666,,0.0,55.81333333333333,2.22,7.3,,47,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Anemaala,Anemala,619065.0,619065,Anemala,1223,5,1103,115,235,159,0,
47,47,158081.0,HEGGADADEVANKOTE_D.B.KUPPE_CHIKKABYRANAKUPPE,40.54,40.54,40.54,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Chikkabyranakuppe,Public tap water location : -----,U699784S16545691,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,17/11/2023,18/11/2023,,338.45500000000004,0.475,660.5,0.795,1.0,358.37,30.37,,0.3325,,0.0,57.0375,2.62,7.525,,48,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Chikkabyranakuppe,Chikkabyranakuppe,619064.0,619064,Chikkabyranakuppe,140,0,130,10,25,6,0,
48,48,158082.0,HEGGADADEVANKOTE_D.B.KUPPE_D.B.KUPPE,39.3,35.35,41.47,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,D.b.kuppe,School name : HS DB KUPPE,U699784S16545537,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,17/11/2023,18/11/2023,,344.16133333333335,0.4222222222222222,718.2222222222222,0.8266666666666667,1.0,390.25888888888886,35.59888888888889,,0.2966666666666666,,0.0,67.50555555555555,15.297777777777778,7.533333333333333,,49,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,D.b.kuppe,Doddabyranakuppe,619063.0,619063,Doddabyranakuppe,927,0,686,241,184,150,0,
49,49,158077.0,HEGGADADEVANKOTE_D.B.KUPPE_GOLUR,37.59,36.25,39.01,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Golur,"Source Type : Deep Tubewell, location : inside village",U699784S15552956,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,29/09/2023,30/09/2023,,323.56,0.475,670.0,0.8425,1.0,381.565,27.457500000000003,,0.3325,,0.0,54.44,4.140000000000001,7.475,,50,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Golur,Golur,619068.0,619068,Golur,926,5,873,48,185,20,0,
50,50,158078.0,HEGGADADEVANKOTE_D.B.KUPPE_HOSURU,26.55,26.55,26.55,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Hosuru,School name : LPS HOSURU HADI,U699784S15106689,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,07/09/2023,08/09/2023,,308.56,0.3,588.5,0.8200000000000001,1.0,318.445,26.41,,0.2675,,0.0,50.0975,0.4675,7.4,,51,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Hosuru,Hosuru,618563.0,619067,HOSURU.,732,5,698,29,150,57,0,
51,51,158085.0,HEGGADADEVANKOTE_D.B.KUPPE_KADEGADDE,35.98,35.98,35.98,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Kadegadde,Public tap water location : -----,U699784S16545553,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,17/11/2023,18/11/2023,,339.38,0.5333333333333333,731.3333333333334,0.795,1.0,403.23,40.469166666666666,,0.31,,0.0,72.4075,2.5741666666666667,7.516666666666667,,52,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Kadegadde,Kadegadde,619060.0,619060,Kadegadde,845,0,755,90,180,87,0,
52,52,158086.0,HEGGADADEVANKOTE_D.B.KUPPE_KAKANAKOTE FOREST,40.84,37.44,49.89,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Kakanakote Forest,Public tap water location : -----,U699784S15552934,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,29/09/2023,30/09/2023,,386.24,0.7000000000000001,827.3333333333334,0.8766666666666666,1.0,446.06666666666666,31.96333333333333,,0.3233333333333333,,0.0,67.44,35.43333333333334,7.399999999999999,,53,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Kakanakote Forest,Kakanakote Forest,619059.0,619059,Kakanakote,757,4,698,55,187,6,0,
53,53,158076.0,HEGGADADEVANKOTE_D.B.KUPPE_MATCHUR,41.11,30.43,49.6,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Matchur,Public tap water location : -----,U699784S15552975,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,29/09/2023,30/09/2023,,346.0422222222222,0.4888888888888888,688.2222222222222,0.8588888888888889,1.0,381.9155555555556,29.397777777777776,,0.3211111111111111,,0.0,57.41444444444445,7.376666666666667,7.566666666666666,,54,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Matchur,Machur,619069.0,619069,Machur,1296,27,1131,138,272,70,0,
54,54,158079.0,HEGGADADEVANKOTE_D.B.KUPPE_NETKALHUNDI,33.7,33.7,33.7,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Netkalhundi,"Source Type : Deep Tubewell, location : inside Village",U699784S15604323,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,03/10/2023,04/10/2023,,324.8,0.1,610.0,0.74,1.0,341.75,23.23,,0.3,,0.0,42.88,0.24,7.8,,55,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Netkalhundi,Netkalhundi,619066.0,619066,Netkalhundi,135,0,135,0,30,27,0,
55,55,158083.0,HEGGADADEVANKOTE_D.B.KUPPE_THIMMANAHOSAHALLI,47.77,47.77,47.77,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Thimmanahosahalli,Public tap water location : -----,U699784S15171036,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,11/09/2023,12/09/2023,,361.76,0.3666666666666667,748.6666666666666,0.8433333333333333,1.0,409.57,40.54333333333333,,0.2666666666666666,,0.0,75.84333333333333,2.4066666666666667,7.566666666666666,,56,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Thimmanahosahalli,Thimmanihosahalli,619062.0,619062,Thimmanihosahalli,300,0,226,74,64,38,0,
56,56,158084.0,HEGGADADEVANKOTE_D.B.KUPPE_VADAKANAMALA,27.17,27.17,27.17,Karnataka,Mysuru,Heggadadevankote,D.b.kuppe,Vadakanamala,"PrivateTube well / Bore well / Well, location : Near vinod house",U699784S16545647,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,17/11/2023,18/11/2023,,348.9171428571429,0.5857142857142856,740.2857142857143,0.8171428571428571,1.0,400.7742857142857,39.021428571428565,,0.33,,0.0,74.05142857142857,7.158571428571428,7.371428571428572,,58,Karnataka,15,Mysuru,202,Heggadadevankote,2578,D.b.kuppe,63041,Vadakanamala,Vadakanamala,619061.0,619061,Vadakanamala,610,0,560,50,150,98,0,
57,57,157822.0,HEGGADADEVANKOTE_G.B.SARAGUR_BETTADABEEDU,48.92,48.92,48.92,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,Bettadabeedu,Public tap water location : -----,U699784S18692400,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,28/02/2024,29/02/2024,,346.84,0.3,809.3333333333334,0.7866666666666666,1.0,427.9066666666667,55.71666666666667,0.0,0.3033333333333333,,0.0,80.49166666666666,25.25333333333333,7.416666666666667,,59,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,Bettadabeedu,Bettadabeedu,618925.0,618925,Bettadabeedu,1684,179,290,1215,345,131,0,
58,58,157819.0,HEGGADADEVANKOTE_G.B.SARAGUR_G.B. SARAGUR,34.8,34.8,34.8,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,G.b. Saragur,Public tap water location : -----,U699784S18692251,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,343.84125,0.4875,789.25,0.8825000000000001,1.0,419.9475,46.51125,0.0,0.345,,0.0,78.0975,35.565,7.4,,60,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,G.b. Saragur,Gollanabeedusaragur,618910.0,618910,Gollanabeedusaragur,1782,214,0,1568,380,319,0,
59,59,157817.0,HEGGADADEVANKOTE_G.B.SARAGUR_GOLLANABEEDU,31.31,31.31,31.31,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,Gollanabeedu,Public tap water location : -----,U699784S18692539,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,359.54,0.475,860.0,0.905,1.0,476.69000000000005,48.405,0.0,0.2925,,0.0,75.94250000000001,36.8125,7.575,,61,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,Gollanabeedu,Gollanabeedu,618911.0,618911,Gollanabeedu,505,135,0,370,104,104,0,
60,60,157824.0,HEGGADADEVANKOTE_G.B.SARAGUR_KADASUR,37.28,37.28,37.28,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,Kadasur,Public tap water location : -----,U699784S18692572,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,547.9066666666666,0.6666666666666666,1231.3333333333333,0.8466666666666667,1.0,651.2233333333334,72.39333333333333,0.0,0.3333333333333333,,0.0,128.04666666666665,34.32,7.333333333333333,,62,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,Kadasur,Kadasur,618928.0,618928,Kadasur,92,0,0,92,20,20,0,
61,61,157821.0,HEGGADADEVANKOTE_G.B.SARAGUR_KANIYANAHUNDI,40.52,40.52,40.52,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,Kaniyanahundi,Public tap water location : -----,U699784S18692301,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],,28/02/2024,29/02/2024,,463.4933333333333,1.0166666666666666,1189.0,0.89,1.0,684.0016666666667,65.815,0.0,0.3433333333333333,,0.0,117.385,38.25,7.359999999999999,,63,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,Kaniyanahundi,Kaniyanahundi,618924.0,618924,Kaniyanahundi,1638,90,55,1493,326,101,0,
62,62,157818.0,HEGGADADEVANKOTE_G.B.SARAGUR_KATTEHUNDI,42.94,35.45,49.46,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,Kattehundi,Public tap water location : -----,U699784S18692103,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,496.6425,1.1375,1404.75,0.88375,1.0,826.3725,75.3375,0.0,0.36375,,0.0,158.60375,43.7375,7.5375,,64,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,Kattehundi,Kattehundi,618909.0,618909,Kattehundi,1913,0,915,998,382,367,0,
63,63,157823.0,HEGGADADEVANKOTE_G.B.SARAGUR_KETHAHALLI,43.14,43.14,43.14,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,Kethahalli,Public tap water location : -----,U699784S16922669,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,05/12/2023,06/12/2023,,515.62,1.05,1316.0,1.025,1.0,710.1600000000001,72.87,,0.36,,0.0,179.20999999999998,42.135000000000005,7.45,,65,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,Kethahalli,Kethahalli,618926.0,618926,Kethahalli,105,0,0,105,20,16,0,
64,64,157820.0,HEGGADADEVANKOTE_G.B.SARAGUR_M. MALLAHALLI,41.67,41.67,41.67,Karnataka,Mysuru,Heggadadevankote,G.b.saragur,M. Mallahalli,Public tap water location : -----,U699784S16922662,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],,05/12/2023,06/12/2023,,509.55,0.7,1192.0,0.98,1.0,596.38,72.64,,0.3249999999999999,,0.0,183.235,32.54,7.5,,66,Karnataka,15,Mysuru,202,Heggadadevankote,2578,G.b.saragur,63011,M. Mallahalli,M. Mallahalli,618923.0,618941,Mallahalli,36,0,0,36,14,0,0,
65,65,157855.0,HEGGADADEVANKOTE_HAMPAPURA_HAMPAPURA,43.19,43.19,43.19,Karnataka,Mysuru,Heggadadevankote,Hampapura,Hampapura,Public tap water location : -----,U699784S16761952,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,21/11/2023,22/11/2023,,346.7,0.9499999999999998,775.0,0.8533333333333334,1.0,391.62000000000006,39.693333333333335,0.0,0.3016666666666667,,0.0,77.62666666666667,26.576666666666668,7.416666666666667,,67,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hampapura,63015,Hampapura,Hampapura,618956.0,618956,Hampapura,2970,850,35,2085,585,422,0,
66,66,157859.0,HEGGADADEVANKOTE_HAMPAPURA_JINNAHALLI,36.06,32.11,44.24,Karnataka,Mysuru,Heggadadevankote,Hampapura,Jinnahalli,Public tap water location : -----,U699784S16640928,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,22/11/2023,30/11/2023,,484.15777777777777,0.977777777777778,1304.4444444444443,0.9211111111111112,1.0,704.3055555555555,65.96777777777778,0.0,0.3866666666666666,,0.0,198.92555555555555,38.35666666666666,7.5,,68,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hampapura,63015,Jinnahalli,Jinnahalli,618961.0,618961,Jinnahalli,4013,758,1250,2005,761,282,0,
67,67,157847.0,HEGGADADEVANKOTE_HAMPAPURA_KOHALA,34.59,30.84,38.29,Karnataka,Mysuru,Heggadadevankote,Hampapura,Kohala,Public tap water location : -----,U699784S16573063,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,20/11/2023,21/11/2023,,440.775,0.85,950.25,0.8425,1.0,522.40875,54.21625,0.0,0.35,,0.0,102.08625,15.1975,7.3125,,69,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hampapura,63015,Kohala,Kohala,618957.0,618957,Kohala,1576,790,0,786,321,206,0,
68,68,157858.0,HEGGADADEVANKOTE_HAMPAPURA_MARCHAHALLI,36.29,35.61,36.78,Karnataka,Mysuru,Heggadadevankote,Hampapura,Marchahalli,School name : GLPS DEGGALA HUNDI,U699784S16603183,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,21/11/2023,22/11/2023,,396.53,0.65,869.0,0.825,1.0,463.7975,46.775,0.0,0.32,,0.0,81.815,31.3975,7.525,,70,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hampapura,63015,Marchahalli,Marchahalli,618958.0,618958,Marchahalli,1617,850,0,767,313,202,0,
69,69,157852.0,HEGGADADEVANKOTE_HAMPAPURA_PURA,38.65,33.24,40.86,Karnataka,Mysuru,Heggadadevankote,Hampapura,Pura,Anganwadi name : PURA Anganavadi,U699784S16762160,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,22/11/2023,23/11/2023,,382.7675,0.7375,849.5,0.75,1.0,474.82625,43.60875,0.0,0.32625,,0.0,70.48875,22.38875,7.375,,71,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hampapura,63015,Pura,Pura,618959.0,619024,Pura,2022,587,0,1435,419,213,0,
70,70,157876.0,HEGGADADEVANKOTE_HEBBALAGUPPE_BOPPANAHALLI,56.09,56.09,56.09,Karnataka,Mysuru,Heggadadevankote,Hebbalaguppe,Boppanahalli,Public tap water location : -----,U699784S18947512,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],,11/03/2024,12/03/2024,,171.092,0.6,378.4,0.67,1.0,190.508,29.252,0.0,0.3379999999999999,,0.0,47.632,3.922,7.4,,72,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hebbalaguppe,63018,Boppanahalli,Boppanahalli,618883.0,618883,Boppanahalli,1896,498,0,1398,477,297,0,
71,71,157877.0,HEGGADADEVANKOTE_HEBBALAGUPPE_HEBBALAGUPPE,55.8,55.8,55.8,Karnataka,Mysuru,Heggadadevankote,Hebbalaguppe,Hebbalaguppe,Public tap water location : -----,U699784L1583S11415629,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,03/04/2023,05/04/2023,,331.1475,0.8375,786.25,0.91125,1.0,412.3725,46.41625,,0.35125,,0.0,75.72625,40.1825,7.425,,73,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hebbalaguppe,63018,Hebbalaguppe,Hebbalaguppe,618900.0,618900,Hebbalaguppe,5822,1550,2552,1720,1200,873,0,
72,72,157880.0,HEGGADADEVANKOTE_HEBBALAGUPPE_HEGGADAHALLI,56.83,56.83,56.83,Karnataka,Mysuru,Heggadadevankote,Hebbalaguppe,Heggadahalli,Public tap water location : -----,U699784S18947372,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,11/03/2024,12/03/2024,,244.842,0.403,540.8,0.64,1.0,284.809,27.487,0.0,0.293,,0.0,57.492,15.473,7.470000000000001,,74,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hebbalaguppe,63018,Heggadahalli,Heggadahalli,618899.0,618899,HEGGADAHALLI,1736,511,375,850,395,70,0,
73,73,157878.0,HEGGADADEVANKOTE_HEBBALAGUPPE_HULIKURA,56.97,56.97,56.97,Karnataka,Mysuru,Heggadadevankote,Hebbalaguppe,Hulikura,"Others, location : Hulikura siddegowdanahalli kere",U699784S12092912,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,18/05/2023,19/05/2023,,291.0028571428571,0.4428571428571429,686.8571428571429,0.6557142857142857,1.5714285714285714,351.36285714285714,41.50285714285714,0.0,0.3271428571428571,,0.0,78.82571428571428,27.481428571428573,7.428571428571429,,75,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hebbalaguppe,63018,Hulikura,Hulikura,618901.0,618901,Hulikura,440,280,60,100,111,111,0,
74,74,157896.0,HEGGADADEVANKOTE_HIREHALLI_HIREHALLI,41.97,33.86,49.31,Karnataka,Mysuru,Heggadadevankote,Hirehalli,Hirehalli,Public tap water location : -----,U699784S18540245,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,21/02/2024,22/02/2024,,297.04484848484844,0.396969696969697,653.5151515151515,0.7375757575757576,1.0,353.0060606060606,31.67363636363637,0.0,0.3024242424242424,,0.0,64.38272727272728,19.726666666666667,7.43030303030303,,76,Karnataka,15,Mysuru,202,Heggadadevankote,2578,Hirehalli,63021,Hirehalli,Hirehalli,618872.0,619016,Hirehalli,5159,1250,1613,2296,1163,296,200,
